_id,BUSLINENUM,ORD,BUSSTOPNAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID,REALTIME,
9525,5-1,65,2부두,부산광역시,중구,중앙동,129.0406715,35.10836418,01036,21010511006,167930101,
9526,5-1,66,중앙부두,부산광역시,동구,초량3동,129.0434541,35.1140855,03062,21030531019,169270101,
9527,5-1,67,부산역후문,부산광역시,동구,초량3동,129.0455203,35.11708238,03079,21030531020,169270102,
9528,5-1,68,4부두,부산광역시,동구,초량3동,129.0476375,35.12085836,03094,21030531021,169320101,
9529,5-1,69,부두119안전센터,부산광역시,동구,범일5동,129.0502478,35.12506676,03113,21030681007,169350101,
9530,5-1,70,남해지방해양경찰청,부산광역시,동구,범일5동,129.0548938,35.12766101,03115,21030681008,169670401,
9531,5-1,71,범일5동주민센터,부산광역시,동구,범일5동,129.0547217,35.13091865,03125,21030681001,170030101,
9532,5-1,72,대양산업,부산광역시,동구,범일5동,129.0588861,35.13121941,03127,21030681002,170030102,
9533,5-1,73,부산진시장,부산광역시,동구,범일2동,129.0596368,35.13623576,03131,21030661004,169930201,
9534,5-1,74,부산진소방서,부산광역시,동구,범일2동,129.0595725,35.14022927,03148,21030661013,169990302,
9535,5-1,75,중앙시장,부산광역시,부산진구,범천1동,129.05954,35.14237601,05218,21050771018,164220301,
9536,5-1,76,상공회의소,부산광역시,부산진구,범천1동,129.0610247,35.14776933,05223,21050771010,164090201,
9537,5-1,77,지오플레이스,부산광역시,부산진구,전포3동,129.063214,35.14919404,05238,21050621003,164160301,
9538,5-1,78,부전도서관,부산광역시,부산진구,전포1동,129.0625268,35.15386088,05280,21050601002,164730301,
9539,5-1,79,전포초등학교,부산광역시,부산진구,전포2동,129.0624271,35.15973673,05252,21050611045,164340402,
9540,5-1,80,송공삼거리,부산광역시,부산진구,전포2동,129.0664145,35.16658529,05175,21050611004,165310102,
9541,5-1,81,양정,부산광역시,부산진구,양정1동,129.0699578,35.1710334,05021,21050561010,164460101,
9542,5-1,82,양정역,부산광역시,부산진구,양정2동,129.0734339,35.17364672,05014,21050571005,164000201,
9543,5-1,83,동호정보고등학교,부산광역시,부산진구,양정2동,129.076587,35.17488513,05009,21050571004,164020101,
9544,5-1,84,연제구청,부산광역시,연제구,연산2동,129.0812527,35.17524747,13106,21130561004,193660101,
9545,5-1,85,신리삼거리,부산광역시,연제구,연산3동,129.0878902,35.17437205,13103,21130571002,193890101,
9546,5-1,86,한독아파트,부산광역시,연제구,연산3동,129.09108,35.17397122,13097,21130571001,193930101,
9547,5-1,87,배산역,부산광역시,연제구,연산3동,129.095794,35.17336717,13091,21130571005,212610101,
9548,5-1,88,망미중소기업은행,부산광역시,수영구,망미1동,129.0993402,35.17302319,14013,21140541001,198720201,
9549,5-1,89,부산지방병무청,부산광역시,수영구,망미1동,129.1033862,35.17266534,14052,21140541007,198720203,
9550,5-1,90,망미역,부산광역시,수영구,광안3동,129.1071124,35.17168146,14009,21140581001,198710102,
9551,5-1,91,수영아파트,부산광역시,수영구,광안3동,129.1111087,35.17001993,14015,21140581004,198790201,
9552,5-1,92,수영사적공원,부산광역시,수영구,광안3동,129.1126308,35.16898231,14050,21140581005,198790202,
9553,5-1,93,수영교차로,부산광역시,수영구,광안3동,129.1171327,35.16785364,14094,21140581002,200520101,
9554,5-1,94,수영현대아파트,부산광역시,수영구,민락동,129.1233086,35.16594927,14031,21140601028,198910201,
9555,5-1,95,신세계센텀시티,부산광역시,해운대구,우2동,129.1298636,35.16766738,09137,21090521002,185220101,
9556,5-1,96,센텀시티역 벡스코,부산광역시,해운대구,우2동,129.1332003,35.16951388,09136,21090521009,185130101,
9557,5-1,97,삼호가든,부산광역시,해운대구,우2동,129.1353198,35.17126576,09141,21090521010,185070301,
9558,5-1,98,삼성홈플러스,부산광역시,해운대구,우2동,129.1339622,35.17180969,09142,21090521011,185070302,
9559,5-1,99,센텀센시빌,부산광역시,해운대구,우2동,129.1316441,35.17459969,09144,21090521012,184270301,
9560,5-1,100,센텀고등학교,부산광역시,해운대구,재송1동,129.1286759,35.17720333,09146,21090641017,184270302,
9561,5-1,101,유창맨션,부산광역시,해운대구,재송1동,129.1269583,35.18016332,09150,21090641018,184410101,
9562,5-1,102,재송초등학교,부산광역시,해운대구,재송1동,129.1264679,35.18387827,09151,21090641012,184410102,
9563,5-1,103,재송농협,부산광역시,해운대구,재송1동,129.1259086,35.18556177,09168,21090641004,184410103,
9564,5-1,104,동부지청,부산광역시,해운대구,재송2동,129.1267755,35.18884717,09169,21090651002,184990101,
9565,5-1,105,재송그린아파트,부산광역시,해운대구,재송2동,129.1283433,35.19194924,09173,21090651007,185010101,
9566,5-1,106,반산초등학교,부산광역시,해운대구,반여2동,129.1306003,35.19407919,09175,21090581001,185000101,
9567,5-1,107,반여시장입구,부산광역시,해운대구,반여2동,129.1274501,35.19519618,09184,21090581007,184590301,
9568,5-1,108,대경파미르아파트,부산광역시,해운대구,반여2동,129.1251551,35.19441887,09187,21090581008,184590302,
9569,5-1,109,재송삼익아파트,부산광역시,해운대구,재송2동,129.1207511,35.19197052,09189,21090651008,184590303,
9570,5-1,110,왕자맨션,부산광역시,해운대구,반여1동,129.1184694,35.19502378,09195,21090571018,187960101,
9571,5-1,111,반여동부산은행,부산광역시,해운대구,반여1동,129.1186637,35.1963556,09196,21090571007,208220101,
9572,5-1,112,한화꿈에그린아파트,부산광역시,해운대구,반여1동,129.1184508,35.19845935,09199,21090571023,184950102,
9573,5-1,113,장산초등학교,부산광역시,해운대구,반여1동,129.1192858,35.20059355,09200,21090571008,184950101,
9574,5-1,114,삼어교입구(선수촌아파트),부산광역시,해운대구,반여1동,129.1201939,35.20394362,09202,21090571009,187590101,
9575,5-1,115,강변자동차매매단지,부산광역시,해운대구,반여1동,129.1218458,35.2062329,09204,21090571019,184440101,
9576,5-1,116,중리,부산광역시,해운대구,반여1동,129.1236235,35.20840724,09207,21090571020,184550101,
9577,5-1,117,반여1동,부산광역시,해운대구,반여1동,129.1258046,35.21080749,0,21090571042,0,
9578,50,1,기점,경상남도,양산시,웅상읍,129.1423549,35.38777519,52054,38100111057,208090101,
9579,50,2,봉우아파트,경상남도,양산시,웅상읍,129.1435185,35.38701064,52029,38100111058,208080201,
9580,50,3,태원아파트후문,경상남도,양산시,웅상읍,129.1450116,35.38612778,52091,38100111059,208080202,
9581,50,4,태원아파트정문,경상남도,양산시,웅상읍,129.1464744,35.385203,52092,38100111060,208080203,
9582,50,5,새진흥7차입구,경상남도,양산시,웅상읍,129.1488754,35.38332143,52032,38100111061,207990101,
9583,50,6,평산교차로,경상남도,양산시,웅상읍,129.1514225,35.38156382,52031,38100111062,208020101,
9584,50,7,신명마을,경상남도,양산시,웅상읍,129.1542097,35.3814555,52090,38100111063,208030101,
9585,50,8,덕계다리,경상남도,양산시,웅상읍,129.1540595,35.37753965,52028,38100111064,207960201,
9586,50,9,덕계사거리,경상남도,양산시,웅상읍,129.1519509,35.37520055,52025,38100111050,207850201,
9587,50,10,덕계동주민센터,경상남도,양산시,웅상읍,129.1498525,35.37311413,52024,38100111065,207830201,
9588,50,11,동일2차아파트,경상남도,양산시,웅상읍,129.1485907,35.37115255,52022,38100111066,207800201,
9589,50,12,덕계종합상설시장(무지개폭포 입구),경상남도,양산시,웅상읍,129.1478409,35.36972816,52019,38100111067,207780201,
9590,50,13,월평고개,경상남도,양산시,웅상읍,129.1450095,35.36469314,16191,38100111077,207760201,
9591,50,14,월평삼거리,부산광역시,기장군,정관면,129.1409697,35.3583856,16198,21310321042,202990301,
9592,50,15,임곡,부산광역시,기장군,정관면,129.1352484,35.35172064,16193,21310321050,203010201,
9593,50,16,개곡,경상남도,양산시,동면,129.1272027,35.34627635,0,38100311003,0,
9594,50,17,창기,경상남도,양산시,동면,129.1225147,35.33406154,52007,38100311004,207740201,
9595,50,18,임기,경상남도,양산시,동면,129.1152742,35.32262566,52006,38100311009,207750201,
9596,50,19,영천초등학교,경상남도,양산시,동면,129.1088187,35.30914262,52002,38100311006,207690401,
9597,50,20,동면우체국,경상남도,양산시,동면,129.1072182,35.30639234,52001,38100311008,207700301,
9598,50,21,두구동입구,부산광역시,금정구,선두구동,129.1028317,35.29743208,11002,21110641001,175150301,
9599,50,22,금정체육공원입구,부산광역시,금정구,청룡노포동,129.0986585,35.29175622,11005,21110671021,175320301,
9600,50,23,노포동부산종합터미널,부산광역시,금정구,청룡노포동,129.0943678,35.2837006,11006,21110671012,209010201,
9601,50,24,노포삼거리,부산광역시,금정구,청룡노포동,129.0932657,35.28032471,11009,21110671011,210760301,
9602,50,25,범어사역,부산광역시,금정구,청룡노포동,129.0924562,35.27407542,11010,21110671003,174130201,
9603,50,26,팔송,부산광역시,금정구,남산동,129.0925125,35.27176571,11022,21110681012,174550301,
9604,50,27,침례병원,부산광역시,금정구,남산동,129.0924169,35.26592441,11033,21110681013,173990301,
9605,50,28,남산볼링장,부산광역시,금정구,남산동,129.0918084,35.26319515,11042,21110681001,209670201,
9606,50,29,두실역,부산광역시,금정구,구서2동,129.0912009,35.25839628,11045,21110701002,174070301,
9607,50,30,행림병원,부산광역시,금정구,구서2동,129.0912034,35.2542919,11050,21110701014,174540201,
9608,50,31,태광산업,부산광역시,금정구,구서1동,129.0916758,35.24917684,11171,21110691022,174180201,
9609,50,32,금정구청.부산가톨릭대,부산광역시,금정구,부곡3동,129.0927706,35.2422374,11068,21110591014,174230301,
9610,50,33,롯데마트,부산광역시,금정구,부곡3동,129.0922229,35.23886567,11070,21110591009,175400201,
9611,50,34,경남한신아파트,부산광역시,금정구,부곡3동,129.0917192,35.23580295,11077,21110591010,174660201,
9612,50,35,금정세무서,부산광역시,금정구,부곡2동,129.0922059,35.23003453,11172,21110581005,175610201,
9613,50,36,부곡시장,부산광역시,금정구,부곡2동,129.0916771,35.22596783,11109,21110581009,175600301,
9614,50,37,부산정보관광고,부산광역시,금정구,부곡1동,129.0910186,35.22374908,11108,21110571002,174310301,
9615,50,38,온천장역,부산광역시,금정구,부곡4동,129.0883781,35.22059192,11106,21110601006,175090301,
9616,50,39,동해중학교,부산광역시,금정구,부곡4동,129.0872838,35.21862737,0,21110601011,0,
9617,50,40,온천입구,부산광역시,동래구,명륜2동,129.0851393,35.21676543,06019,21060541003,165390401,
9618,50,41,한국소방안전협회,부산광역시,동래구,명륜2동,129.0830369,35.21361278,06036,21060541007,165390403,
9619,50,42,동래우체국,부산광역시,동래구,명륜1동,129.0822277,35.20942119,06045,21060531002,165820201,
9620,50,43,동래전화국,부산광역시,,,129.0827366,35.20389638,06072,50000000074,165730102,
9621,50,44,메가마트,부산광역시,동래구,명륜1동,129.0827639,35.202423,06074,21060531004,165740301,
9622,50,45,대동병원,부산광역시,동래구,명륜1동,129.079578,35.20394008,06081,21060531006,166290301,
9623,50,46,동래럭키아파트,부산광역시,동래구,온천2동,129.0751158,35.20581264,06085,21060561002,179270301,
9624,50,47,미남역(반도스카이뷰),부산광역시,동래구,온천3동,129.0675767,35.20516823,06092,21060571007,166770301,
9625,50,48,사직1치안센터,부산광역시,동래구,사직1동,129.0646501,35.20093524,06097,21060581008,167600301,
9626,50,49,사직사거리,부산광역시,동래구,사직2동,129.0601307,35.19761739,06238,21060591033,166610301,
9627,50,50,쌍용예가입구,부산광역시,동래구,사직2동,129.0575647,35.19680763,06239,21060591031,166620201,
9628,50,51,사직야구장,부산광역시,동래구,사직2동,129.0603928,35.19543341,06240,21060591032,167300101,
9629,50,52,사직운동장,부산광역시,동래구,사직1동,129.0651848,35.19640075,06129,21060581001,166260101,
9630,50,53,창신초등학교,부산광역시,연제구,거제2동,129.0669079,35.19256432,13143,21130521016,193820201,
9631,50,54,거성교차로,부산광역시,연제구,거제2동,129.0686887,35.19079457,13017,21130521015,193830101,
9632,50,55,법원검찰청정문,부산광역시,연제구,거제1동,129.0734197,35.19083614,13129,21130511020,194240101,
9633,50,56,법원후문,부산광역시,연제구,거제1동,129.0744648,35.19319184,13127,21130511018,194360301,
9634,50,57,거제리대조연립,부산광역시,연제구,거제1동,129.0733257,35.19395661,13124,21130511007,194360302,
9635,50,58,현대쌍용아파트,부산광역시,연제구,거제1동,129.068199,35.19340264,13136,21130511025,194370202,
9636,50,59,남문초등학교,부산광역시,연제구,거제1동,129.0707073,35.19391494,13135,21130511024,194370201,
9637,50,60,사직운동장,부산광역시,동래구,사직1동,129.0651867,35.19516761,06126,21060581002,166660301,
9638,50,61,사직야구장,부산광역시,동래구,사직1동,129.0622293,35.19610719,06131,21060581005,166260301,
9639,50,62,쌍용예가입구,부산광역시,동래구,사직2동,129.0581233,35.19702366,06120,21060591011,166620101,
9640,50,63,사직사거리,부산광역시,동래구,사직1동,129.0614708,35.1982567,06123,21060581007,166610101,
9641,50,64,사직1치안센터,부산광역시,동래구,사직3동,129.0653825,35.20123711,06095,21060601005,166640101,
9642,50,65,미남역(반도스카이뷰),부산광역시,동래구,온천3동,129.0682468,35.20542024,06090,21060571008,166780101,
9643,50,66,광혜병원,부산광역시,동래구,온천3동,129.0727932,35.20642477,06086,21060571005,166040202,
9644,50,67,동래럭키아파트,부산광역시,동래구,온천3동,129.0738019,35.2060157,06084,21060571001,166040201,
9645,50,68,대동병원,부산광역시,동래구,명륜1동,129.0799258,35.20344678,06077,21060531007,166290201,
9646,50,69,동래전화국,부산광역시,동래구,명륜1동,129.08277,35.20433537,06070,21060531003,165750301,
9647,50,70,동래우체국,부산광역시,동래구,명륜1동,129.0825849,35.20972695,06041,21060531008,167140101,
9648,50,71,한국소방안전협회,부산광역시,동래구,명륜2동,129.0833361,35.21373253,06038,21060541006,165820102,
9649,50,72,온천장역,부산광역시,금정구,부곡4동,129.0883148,35.22010009,11105,21110601005,174370202,
9650,50,73,온천입구,부산광역시,금정구,부곡4동,129.0870099,35.21775558,11104,21110601007,174370201,
9651,50,74,부산정보관광고,부산광역시,금정구,부곡1동,129.0912888,35.22368641,11119,21110571001,174300101,
9652,50,75,부곡시장,부산광역시,금정구,부곡2동,129.0920188,35.2264624,11118,21110581010,209680101,
9653,50,76,금정세무서,부산광역시,금정구,부곡2동,129.092101,35.23157984,11114,21110581011,175610401,
9654,50,77,경남한신아파트,부산광역시,금정구,부곡3동,129.0922598,35.23650997,11078,21110591013,174670101,
9655,50,78,롯데마트,부산광역시,금정구,부곡3동,129.0928928,35.24042636,11069,21110591016,175400101,
9656,50,79,금정구청.부산가톨릭대,부산광역시,금정구,부곡3동,129.0932048,35.24233377,11067,21110591015,176380101,
9657,50,80,태광산업,부산광역시,금정구,구서1동,129.0921268,35.24911415,11057,21110691017,174170401,
9658,50,81,행림병원,부산광역시,금정구,구서2동,129.0915436,35.25378788,11051,21110701018,174180301,
9659,50,82,두실역,부산광역시,금정구,남산동,129.0915421,35.25834023,11044,21110681016,174540101,
9660,50,83,남산볼링장,부산광역시,금정구,남산동,129.0920539,35.26271846,11043,21110681014,174070101,
9661,50,84,침례병원,부산광역시,금정구,남산동,129.0928217,35.26606939,11032,21110681015,209670101,
9662,50,85,범어사역,부산광역시,금정구,남산동,129.0928292,35.27169256,11023,21110681002,174120301,
9663,50,86,부산산업보건센터,부산광역시,금정구,청룡노포동,129.0928107,35.27499835,11056,21110671004,175300101,
9664,50,87,노포삼거리,부산광역시,금정구,청룡노포동,129.0935713,35.28018514,11008,21110671008,174570101,
9665,50,88,노포동부산종합터미널,부산광역시,금정구,청룡노포동,129.0947664,35.28382924,11007,21110671005,210760101,
9666,50,89,금정체육공원입구,부산광역시,금정구,청룡노포동,129.0988819,35.29154337,11004,21110671020,175220101,
9667,50,90,두구동입구,부산광역시,금정구,선두구동,129.1032679,35.29749672,11003,21110641002,175320101,
9668,50,91,동면우체국,경상남도,양산시,동면,129.1083291,35.3079207,52003,38100311007,207700101,
9669,50,92,영천초등학교,경상남도,양산시,동면,129.1114209,35.31137974,52004,38100311005,175160201,
9670,50,93,임기,경상남도,양산시,동면,129.1161437,35.32276798,52005,38100311010,207750101,
9671,50,94,창기,경상남도,양산시,동면,129.1229647,35.33441966,52008,38100311001,207750102,
9672,50,95,개곡,경상남도,양산시,동면,129.1275114,35.34618422,0,38100311002,0,
9673,50,96,임곡,부산광역시,기장군,정관면,129.1355598,35.35164037,16110,21310321043,203020101,
9674,50,97,월평삼거리,부산광역시,기장군,정관면,129.1414864,35.3584213,16197,21310321057,198190101,
9675,50,98,월평고개,경상남도,양산시,웅상읍,129.1453988,35.36457499,16192,38100111076,203390101,
9676,50,99,덕계종합상설시장(무지개폭포 입구),경상남도,양산시,웅상읍,129.1483962,35.3701906,52020,38100111043,207790101,
9677,50,100,동일2차아파트,경상남도,양산시,웅상읍,129.1492,35.37168837,52021,38100111046,207800101,
9678,50,101,덕계동주민센터,경상남도,양산시,웅상읍,129.1503135,35.37328165,52023,38100111047,207820101,
9679,50,102,덕계사거리,경상남도,양산시,웅상읍,129.151714,35.37465253,52026,38100111051,207830101,
9680,50,103,덕계다리,경상남도,양산시,웅상읍,129.1541991,35.37715807,52027,38100111052,207850101,
9681,50,104,신명마을,경상남도,양산시,웅상읍,129.153995,35.38169694,52080,38100111068,207960301,
9682,50,105,평산교차로,경상남도,양산시,웅상읍,129.1513089,35.3817844,52030,38100111069,208030201,
9683,50,106,새진흥7차입구,경상남도,양산시,웅상읍,129.1493943,35.38323946,52033,38100111070,208020201,
9684,50,107,태원아파트,경상남도,양산시,웅상읍,129.1463477,35.38565452,52034,38100111071,207990201,
9685,50,108,봉우아파트,경상남도,양산시,웅상읍,129.1435987,35.38718733,0,38100111072,0,
9686,50,109,기점,경상남도,양산시,웅상읍,129.1424453,35.38794138,0,38100111073,0,
9687,506,1,대우아파트,부산광역시,금정구,금사동,129.1169774,35.21452039,0,21110551018,0,
9688,506,2,우신아파트,부산광역시,해운대구,반여1동,129.1186105,35.21302884,09288,21090571044,174580202,
9689,506,3,신동아파트후문,부산광역시,해운대구,반여1동,129.1195701,35.21148543,0,21090571045,0,
9690,506,4,신동아파트정문,부산광역시,해운대구,반여1동,129.1198601,35.20986393,0,21090571046,0,
9691,506,5,반여현대아파트,부산광역시,해운대구,반여1동,129.1196657,35.2085383,09289,21090571024,174580205,
9692,506,6,벽산한솔타운,부산광역시,해운대구,반여1동,129.1190621,35.20635148,09269,21090571025,174580206,
9693,506,7,일동아파트,부산광역시,해운대구,반여1동,129.1183061,35.20500021,09263,21090571026,184650301,
9694,506,8,명장SK아파트,부산광역시,해운대구,반여1동,129.1165568,35.20277541,09265,21090571027,184640201,
9695,506,9,안락현대아파트,부산광역시,동래구,안락2동,129.1133959,35.19921513,09267,21060621029,184640202,
9696,506,10,안락2동수협,부산광역시,동래구,안락2동,129.1105397,35.19861597,06184,21060621019,165530301,
9697,506,11,충렬주유소,부산광역시,동래구,안락2동,129.109786,35.19610616,06182,21060621033,166340201,
9698,506,12,동래한전,부산광역시,동래구,안락2동,129.1064578,35.19641873,06178,21060621013,165430301,
9699,506,13,안락동,부산광역시,동래구,안락1동,129.1010031,35.19728129,06174,21060611013,166390301,
9700,506,14,동래한양아파트,부산광역시,동래구,안락1동,129.0926592,35.19974116,06159,21060611014,166590201,
9701,506,15,동래고등학교,부산광역시,동래구,복산동,129.0895608,35.20082096,06155,21060521003,165600301,
9702,506,16,동래시장,부산광역시,동래구,수민동,129.0873303,35.20125054,06150,21060511020,165600303,
9703,506,17,메가마트,부산광역시,동래구,명륜1동,129.0821445,35.20274538,06075,21060531022,165740302,
9704,506,18,동래역환승센터,부산광역시,동래구,온천2동,129.0784716,35.2043967,06082,21060561006,165780301,
9705,506,19,내성중학교,부산광역시,동래구,온천3동,129.0778133,35.20287585,06080,21060571004,166170201,
9706,506,20,(구)송월타올,부산광역시,동래구,사직3동,129.0776778,35.1998034,06141,21060601003,165650201,
9707,506,21,교대역,부산광역시,연제구,거제1동,129.0799357,35.19671176,13003,21130511015,193350401,
9708,506,22,(구)송월타올,부산광역시,동래구,사직3동,129.077969,35.20024024,06142,21060601002,165640401,
9709,506,23,동래역,부산광역시,동래구,온천3동,129.0781775,35.20391023,06079,21060571003,166170101,
9710,506,24,메가마트,부산광역시,동래구,수민동,129.082199,35.20236873,06076,21060511012,166290202,
9711,506,25,동래시장,부산광역시,동래구,수민동,129.0861126,35.20113948,06151,21060511016,165610201,
9712,506,26,동래고등학교,부산광역시,동래구,수민동,129.0893586,35.20055303,06156,21060511014,165610205,
9713,506,27,동래한양아파트,부산광역시,동래구,수민동,129.0925302,35.19944,06157,21060511008,165600201,
9714,506,28,안락동,부산광역시,동래구,안락1동,129.1006206,35.19705533,06173,21060611015,166400101,
9715,506,29,동래한전,부산광역시,동래구,안락2동,129.1060494,35.19616308,06179,21060621012,166380101,
9716,506,30,안락2동주민센터,부산광역시,동래구,안락2동,129.1091849,35.19728785,06183,21060621021,167000101,
9717,506,31,한우크로바아파트,부산광역시,동래구,안락2동,129.1094863,35.19902722,06222,21060621038,166540101,
9718,506,32,안락SK2차아파트,부산광역시,동래구,안락2동,129.1134621,35.19905032,09268,21060621031,165540201,
9719,506,33,명장SK아파트,부산광역시,해운대구,반여1동,129.116694,35.20256569,09266,21090571028,165540202,
9720,506,34,일동아파트,부산광역시,해운대구,반여1동,129.1182633,35.20461536,09264,21090571029,184640101,
9721,506,35,벽산한솔타운,부산광역시,해운대구,반여1동,129.1192785,35.20636483,0,21090571005,0,
9722,506,36,반여현대아파트,부산광역시,해운대구,반여1동,129.1198391,35.20846285,0,21090571004,0,
9723,506,37,신동아파트정문,부산광역시,해운대구,반여1동,129.1200339,35.20987936,0,21090571039,0,
9724,506,38,신동아파트후문,부산광역시,해운대구,반여1동,129.1197611,35.21152228,0,21090571038,0,
9725,506,39,우신아파트,부산광역시,해운대구,반여1동,129.1188303,35.2130327,0,21090571047,0,
9726,506,40,대우아파트,부산광역시,금정구,금사동,129.1171349,35.21462021,0,21110551019,0,
9727,508,1,남부여객(종점),부산광역시,영도구,청학2동,129.0622461,35.08422599,0,21040641003,0,
9728,508,2,광명고교,부산광역시,영도구,동삼3동,129.062541,35.08194104,04145,21040671007,171360201,
9729,508,3,고신대3강의동,부산광역시,영도구,동삼1동,129.0637305,35.0804126,04139,21040651024,171360202,
9730,508,4,고신대학,부산광역시,영도구,동삼1동,129.0644597,35.07748342,04111,21040651002,171230101,
9731,508,5,절영아파트,부산광역시,영도구,동삼1동,129.065285,35.07656803,04109,21040651038,171230102,
9732,508,6,동삼중학교,부산광역시,영도구,동삼1동,129.0678131,35.07539649,04107,21040651025,171140101,
9733,508,7,벽산비치타운,부산광역시,영도구,동삼1동,129.0705305,35.07527549,04103,21040651020,171300101,
9734,508,8,동삼동전화국,부산광역시,영도구,동삼1동,129.0718142,35.07334584,04101,21040651013,171310101,
9735,508,9,조양아파트,부산광역시,영도구,동삼1동,129.0712548,35.07230327,04119,21040651016,171280301,
9736,508,10,해동중학교,부산광역시,영도구,동삼1동,129.0691712,35.07164405,04118,21040651001,170920301,
9737,508,11,체육고등학교,부산광역시,영도구,동삼1동,129.0668745,35.07133118,04117,21040651039,170920302,
9738,508,12,영도여고,부산광역시,영도구,동삼1동,129.0647185,35.07273955,04115,21040651040,171070302,
9739,508,13,절영복지회관,부산광역시,영도구,동삼1동,129.0623307,35.07180614,04127,21040651041,171070301,
9740,508,14,반도보라아파트,부산광역시,영도구,동삼1동,129.0608922,35.07120658,04128,21040651042,171070303,
9741,508,15,75광장,부산광역시,영도구,동삼1동,129.0584917,35.07103018,04131,21040651027,171080302,
9742,508,16,목장원,부산광역시,영도구,동삼1동,129.0572398,35.07139754,04132,21040651029,171080301,
9743,508,17,함지골수련원,부산광역시,영도구,동삼1동,129.0539643,35.07305153,04133,21040651030,171350201,
9744,508,18,백련사,부산광역시,영도구,영선2동,129.0483138,35.07613226,04136,21040551012,171350202,
9745,508,19,영선아파트,부산광역시,영도구,영선2동,129.0464053,35.07776546,04137,21040551007,171620201,
9746,508,20,이송도곡각지,부산광역시,영도구,영선2동,129.0446029,35.07966116,04034,21040551011,211520301,
9747,508,21,부산보건고,부산광역시,영도구,영선2동,129.0414306,35.08297634,04031,21040551001,170100101,
9748,508,22,영선위로터리,부산광역시,영도구,영선2동,129.0423101,35.08554837,04028,21040551015,170220502,
9749,508,23,영선아랫교차로,부산광역시,영도구,영선2동,129.0403412,35.08629169,04026,21040551009,170230401,
9750,508,24,남항동,부산광역시,영도구,남항동,129.0386084,35.08917852,04019,21040531004,170240201,
9751,508,25,영도병원,부산광역시,영도구,남항동,129.0394619,35.09146252,04017,21040531008,211500101,
9752,508,26,대교동,부산광역시,영도구,남항동,129.0387085,35.09271672,04010,21040531003,170180401,
9753,508,27,영도대교,부산광역시,중구,중앙동,129.035968,35.098383,01062,21010511012,167960202,
9754,508,28,연안여객부두,부산광역시,중구,중앙동,129.0367206,35.10144743,01050,21010511031,211840302,
9755,508,29,중앙동,부산광역시,중구,중앙동,129.0363408,35.1066749,01041,21010511021,168010301,
9756,508,30,영주동,부산광역시,중구,중앙동,129.0374959,35.10965288,01032,21010511004,167860102,
9757,508,31,부산역,부산광역시,동구,초량3동,129.0401473,35.11570174,03060,21030531017,169080101,
9758,508,32,부산역,부산광역시,동구,초량2동,129.0402088,35.11659067,03064,21030521014,169100201,
9759,508,33,영주동,부산광역시,중구,영주1동,129.0376298,35.11103752,01030,21010591005,167700301,
9760,508,34,중앙동,부산광역시,중구,중앙동,129.0360247,35.10543282,01042,21010511015,167860202,
9761,508,35,부산데파트,부산광역시,중구,중앙동,129.0363375,35.10095022,01055,21010511020,167720201,
9762,508,36,영도대교,부산광역시,중구,남포동,129.0356322,35.09742844,01063,21010581014,167850201,
9763,508,37,영도경찰서,부산광역시,영도구,남항동,129.0371379,35.0931284,04012,21040531013,171630101,
9764,508,38,영도병원,부산광역시,영도구,남항동,129.0392207,35.09168765,04050,21040531005,170180301,
9765,508,39,남항동,부산광역시,영도구,남항동,129.0384393,35.09023103,04016,21040531006,211500301,
9766,508,40,영선아랫교차로,부산광역시,영도구,영선2동,129.0400258,35.08611954,04025,21040551003,170240101,
9767,508,41,영선위로터리,부산광역시,영도구,영선2동,129.0420982,35.08475797,04029,21040551013,170220401,
9768,508,42,부산보건고,부산광역시,영도구,영선2동,129.0412422,35.0821439,04032,21040551010,210930201,
9769,508,43,이송도곡각지,부산광역시,영도구,영선2동,129.0441938,35.07958154,04033,21040551006,170380201,
9770,508,44,영선아파트,부산광역시,영도구,영선2동,129.0458656,35.07802196,04138,21040551004,211520201,
9771,508,45,백련사,부산광역시,영도구,영선2동,129.0483666,35.07586607,04135,21040551008,171620101,
9772,508,46,함지골수련원,부산광역시,영도구,동삼1동,129.0535002,35.07282263,04134,21040651043,171620102,
9773,508,47,75광장,부산광역시,영도구,동삼1동,129.0582314,35.07073509,04130,21040651031,171350101,
9774,508,48,반도보라아파트,부산광역시,영도구,동삼1동,129.0609301,35.0710111,04129,21040651044,171080101,
9775,508,49,절영복지회관,부산광역시,영도구,동삼1동,129.0622808,35.07157993,04126,21040651035,171080102,
9776,508,50,영도여고,부산광역시,영도구,동삼1동,129.0651554,35.07256444,04116,21040651045,171070201,
9777,508,51,체육고등학교,부산광역시,영도구,동삼1동,129.0663295,35.07158588,04104,21040651036,171070202,
9778,508,52,남고교,부산광역시,영도구,동삼1동,129.0672765,35.0697257,04121,21040651037,171330202,
9779,508,53,조양아파트,부산광역시,영도구,동삼1동,129.0699516,35.07129839,04120,21040651014,170910101,
9780,508,54,동삼동전화국,부산광역시,영도구,동삼1동,129.0720783,35.07345069,04100,21040651017,171280401,
9781,508,55,벽산비치타운,부산광역시,영도구,동삼1동,129.0710073,35.07513499,04102,21040651015,171310302,
